prop,seed,test_lang,structure,pos_idx,en_role,nl_role,en_frac,nl_frac,neither_frac,n
1.0,1,nl,subj_rc,7,part,det,0.0,0.0,1.0,6
1.0,1,nl,subj_rc,8,det,noun,1.0,0.0,0.0,6
1.0,1,nl,subj_rc,9,noun,part,1.0,0.0,0.0,6
1.0,2,en,subj_rc,3,verb,det,0.9879300776914539,0.0,0.01206992230854606,7208
1.0,2,en,subj_rc,4,det,noun,1.0,0.0,0.0,7208
1.0,2,en,subj_rc,5,noun,verb,1.0,0.0,0.0,7208
1.0,2,en,subj_rc,7,part,det,1.0,0.0,0.0,7208
1.0,2,en,subj_rc,8,det,noun,1.0,0.0,0.0,7208
1.0,2,en,subj_rc,9,noun,part,1.0,0.0,0.0,7208
1.0,2,en,obj_rc,3,part,det,1.0,0.0,0.0,7231
1.0,2,en,obj_rc,4,det,noun,1.0,0.0,0.0,7231
1.0,2,en,obj_rc,5,noun,rel,1.0,0.0,0.0,7231
1.0,2,en,obj_rc,6,rel,det,1.0,0.0,0.0,7231
1.0,2,en,obj_rc,7,verb,noun,0.988659936385009,0.0,0.01134006361499101,7231
1.0,2,en,obj_rc,8,det,verb,1.0,0.0,0.0,7231
1.0,2,en,obj_rc,9,noun,part,1.0,0.0,0.0,7231
1.0,2,en,subj_pp,6,part,det,1.0,0.0,0.0,7041
1.0,2,en,subj_pp,7,det,noun,1.0,0.0,0.0,7041
1.0,2,en,subj_pp,8,noun,part,1.0,0.0,0.0,7041
1.0,2,nl,subj_pp,6,part,det,0.8672774254169603,0.0,0.1327225745830397,4257
1.0,2,nl,subj_pp,7,det,noun,1.0,0.0,0.0,4257
1.0,2,nl,subj_pp,8,noun,part,1.0,0.0,0.0,4257
1.0,2,nl,obj_pp,3,part,det,0.9800353803386403,0.018953752843062926,0.0010108668182966893,3957
1.0,2,nl,obj_pp,4,det,noun,0.9810462471569371,0.012130401819560273,0.006823351023502654,3957
1.0,2,nl,obj_pp,5,noun,prep,0.9557745766995198,0.0,0.04422542330048016,3957
1.0,2,nl,obj_pp,6,prep,det,0.24715693707354056,0.005054334091483447,0.747788728834976,3957
1.0,2,nl,obj_pp,7,det,noun,1.0,0.0,0.0,3957
1.0,2,nl,obj_pp,8,noun,part,0.9989891331817033,0.0,0.0010108668182966893,3957
1.0,2,en,plain,3,part,det,1.0,0.0,0.0,7176
1.0,2,en,plain,4,det,noun,1.0,0.0,0.0,7176
1.0,2,en,plain,5,noun,part,1.0,0.0,0.0,7176
1.0,2,nl,plain,3,part,det,0.9997568093385214,0.0,0.00024319066147859923,4112
1.0,2,nl,plain,4,det,noun,1.0,0.0,0.0,4112
1.0,2,nl,plain,5,noun,part,1.0,0.0,0.0,4112
1.0,2,en,subj_pp+obj_pp,6,part,det,1.0,0.0,0.0,7166
1.0,2,en,subj_pp+obj_pp,7,det,noun,1.0,0.0,0.0,7166
1.0,2,en,subj_pp+obj_pp,8,noun,prep,1.0,0.0,0.0,7166
1.0,2,en,subj_pp+obj_pp,9,prep,det,1.0,0.0,0.0,7166
1.0,2,en,subj_pp+obj_pp,10,det,noun,1.0,0.0,0.0,7166
1.0,2,en,subj_pp+obj_pp,11,noun,part,1.0,0.0,0.0,7166
1.0,2,nl,subj_pp+obj_pp,6,part,det,0.8488605898123325,0.1270107238605898,0.024128686327077747,2984
1.0,2,nl,subj_pp+obj_pp,7,det,noun,0.8726541554959786,0.0,0.12734584450402145,2984
1.0,2,nl,subj_pp+obj_pp,8,noun,prep,0.5117292225201072,0.0,0.4882707774798928,2984
1.0,2,nl,subj_pp+obj_pp,9,prep,det,0.4272788203753351,0.0,0.5727211796246648,2984
1.0,2,nl,subj_pp+obj_pp,10,det,noun,1.0,0.0,0.0,2984
1.0,2,nl,subj_pp+obj_pp,11,noun,part,1.0,0.0,0.0,2984
1.0,2,en,obj_pp,3,part,det,1.0,0.0,0.0,7170
1.0,2,en,obj_pp,4,det,noun,1.0,0.0,0.0,7170
1.0,2,en,obj_pp,5,noun,prep,1.0,0.0,0.0,7170
1.0,2,en,obj_pp,6,prep,det,1.0,0.0,0.0,7170
1.0,2,en,obj_pp,7,det,noun,1.0,0.0,0.0,7170
1.0,2,en,obj_pp,8,noun,part,1.0,0.0,0.0,7170
1.0,2,nl,obj_rc,3,part,det,0.25,0.0,0.75,32
1.0,2,nl,obj_rc,4,det,noun,1.0,0.0,0.0,32
1.0,2,nl,obj_rc,5,noun,rel,0.0,0.0,1.0,32
1.0,2,nl,obj_rc,6,rel,det,0.0,1.0,0.0,32
1.0,2,nl,obj_rc,7,verb,noun,0.0,0.1875,0.8125,32
1.0,2,nl,obj_rc,8,det,verb,1.0,0.0,0.0,32
1.0,2,nl,obj_rc,9,noun,part,1.0,0.0,0.0,32
1.0,2,nl,subj_rc,3,verb,det,0.16326530612244897,0.0,0.8367346938775511,49
1.0,2,nl,subj_rc,4,det,noun,1.0,0.0,0.0,49
1.0,2,nl,subj_rc,5,noun,verb,0.10204081632653061,0.0,0.8979591836734694,49
1.0,2,nl,subj_rc,7,part,det,0.9795918367346939,0.0,0.02040816326530612,49
1.0,2,nl,subj_rc,8,det,noun,1.0,0.0,0.0,49
1.0,2,nl,subj_rc,9,noun,part,1.0,0.0,0.0,49
1.0,3,nl,subj_pp,6,part,det,0.4468529642204231,0.18960564115957168,0.36354139462000523,3829
1.0,3,nl,subj_pp,7,det,noun,0.9838077827108905,0.014364063724209977,0.0018281535648994515,3829
1.0,3,nl,subj_pp,8,noun,part,0.9838077827108905,0.0,0.01619221728910943,3829
1.0,3,nl,plain,3,part,det,0.9549676329862088,0.014072614691809739,0.030959752321981424,3553
1.0,3,nl,plain,4,det,noun,0.9850830284266817,0.001125809175344779,0.013791162397973544,3553
1.0,3,nl,plain,5,noun,part,0.9625668449197861,0.0,0.0374331550802139,3553
1.0,3,en,subj_pp+obj_pp,6,part,det,1.0,0.0,0.0,7125
1.0,3,en,subj_pp+obj_pp,7,det,noun,1.0,0.0,0.0,7125
1.0,3,en,subj_pp+obj_pp,8,noun,prep,1.0,0.0,0.0,7125
1.0,3,en,subj_pp+obj_pp,9,prep,det,1.0,0.0,0.0,7125
1.0,3,en,subj_pp+obj_pp,10,det,noun,1.0,0.0,0.0,7125
1.0,3,en,subj_pp+obj_pp,11,noun,part,1.0,0.0,0.0,7125
1.0,3,en,obj_rc,3,part,det,1.0,0.0,0.0,7201
1.0,3,en,obj_rc,4,det,noun,1.0,0.0,0.0,7201
1.0,3,en,obj_rc,5,noun,rel,1.0,0.0,0.0,7201
1.0,3,en,obj_rc,6,rel,det,1.0,0.0,0.0,7201
1.0,3,en,obj_rc,7,verb,noun,0.988612692681572,0.0,0.011387307318427997,7201
1.0,3,en,obj_rc,8,det,verb,1.0,0.0,0.0,7201
1.0,3,en,obj_rc,9,noun,part,1.0,0.0,0.0,7201
1.0,3,en,plain,3,part,det,1.0,0.0,0.0,7212
1.0,3,en,plain,4,det,noun,1.0,0.0,0.0,7212
1.0,3,en,plain,5,noun,part,1.0,0.0,0.0,7212
1.0,3,nl,obj_pp,3,part,det,0.2825971261309207,0.6463544438531134,0.07104843001596593,3758
1.0,3,nl,obj_pp,4,det,noun,0.8602980308674827,0.1077700904736562,0.031931878658861094,3758
1.0,3,nl,obj_pp,5,noun,prep,0.1822778073443321,0.0,0.8177221926556679,3758
1.0,3,nl,obj_pp,6,prep,det,0.2354976051091006,0.1961149547631719,0.5683874401277275,3758
1.0,3,nl,obj_pp,7,det,noun,0.9928153273017563,0.0055880787653006915,0.0015965939329430547,3758
1.0,3,nl,obj_pp,8,noun,part,0.9928153273017563,0.0,0.007184672698243746,3758
1.0,3,en,subj_rc,3,verb,det,0.9847645429362881,0.0013850415512465374,0.013850415512465374,7220
1.0,3,en,subj_rc,4,det,noun,0.9998614958448754,0.0,0.00013850415512465375,7220
1.0,3,en,subj_rc,5,noun,verb,0.9998614958448754,0.0,0.00013850415512465375,7220
1.0,3,en,subj_rc,7,part,det,0.9997229916897507,0.00013850415512465375,0.00013850415512465375,7220
1.0,3,en,subj_rc,8,det,noun,1.0,0.0,0.0,7220
1.0,3,en,subj_rc,9,noun,part,1.0,0.0,0.0,7220
1.0,3,en,subj_pp,6,part,det,1.0,0.0,0.0,7055
1.0,3,en,subj_pp,7,det,noun,1.0,0.0,0.0,7055
1.0,3,en,subj_pp,8,noun,part,1.0,0.0,0.0,7055
1.0,3,en,obj_pp,3,part,det,1.0,0.0,0.0,7179
1.0,3,en,obj_pp,4,det,noun,1.0,0.0,0.0,7179
1.0,3,en,obj_pp,5,noun,prep,1.0,0.0,0.0,7179
1.0,3,en,obj_pp,6,prep,det,1.0,0.0,0.0,7179
1.0,3,en,obj_pp,7,det,noun,1.0,0.0,0.0,7179
1.0,3,en,obj_pp,8,noun,part,1.0,0.0,0.0,7179
1.0,3,nl,subj_rc,3,verb,det,0.0,0.0005772005772005772,0.9994227994227994,3465
1.0,3,nl,subj_rc,4,det,noun,1.0,0.0,0.0,3465
1.0,3,nl,subj_rc,5,noun,verb,0.8002886002886003,0.0,0.1997113997113997,3465
1.0,3,nl,subj_rc,7,part,det,0.9520923520923521,0.002886002886002886,0.045021645021645025,3465
1.0,3,nl,subj_rc,8,det,noun,1.0,0.0,0.0,3465
1.0,3,nl,subj_rc,9,noun,part,1.0,0.0,0.0,3465
1.0,3,nl,obj_rc,3,part,det,0.6067694001100715,0.0,0.3932305998899285,3634
1.0,3,nl,obj_rc,4,det,noun,1.0,0.0,0.0,3634
1.0,3,nl,obj_rc,5,noun,rel,0.20335718216840948,0.0,0.7966428178315905,3634
1.0,3,nl,obj_rc,6,rel,det,0.0,0.8313153549807375,0.16868464501926253,3634
1.0,3,nl,obj_rc,7,verb,noun,0.0,0.5550357732526142,0.4449642267473858,3634
1.0,3,nl,obj_rc,8,det,verb,1.0,0.0,0.0,3634
1.0,3,nl,obj_rc,9,noun,part,0.9444138690148597,0.0,0.05558613098514034,3634
1.0,3,nl,subj_pp+obj_pp,6,part,det,0.1880108991825613,0.7838328792007266,0.02815622161671208,2202
1.0,3,nl,subj_pp+obj_pp,7,det,noun,0.3946412352406903,0.0,0.6053587647593097,2202
1.0,3,nl,subj_pp+obj_pp,8,noun,prep,0.3651226158038147,0.0,0.6348773841961853,2202
1.0,3,nl,subj_pp+obj_pp,9,prep,det,0.23160762942779292,0.04677565849227974,0.7216167120799274,2202
1.0,3,nl,subj_pp+obj_pp,10,det,noun,0.9595821980018165,0.013169845594913715,0.027247956403269755,2202
1.0,3,nl,subj_pp+obj_pp,11,noun,part,0.9223433242506812,0.0,0.0776566757493188,2202
