prop,seed,test_lang,structure,pos,en_frac,n
0.25,3,en,subj_pp+obj_pp,prep,0.9164210526315789,14250
0.25,3,en,subj_pp+obj_pp,aux,1.0,7125
0.25,3,en,subj_pp+obj_pp,part,1.0,7125
0.25,3,en,obj_rc,det,1.0,21603
0.25,3,en,obj_rc,noun,0.9897005045595519,21603
0.25,3,en,obj_rc,aux,1.0,7201
0.25,3,en,obj_rc,part,1.0,7283
0.25,3,en,obj_rc,rel,1.0,7201
0.25,3,en,obj_rc,verb,1.0,7119
0.25,3,en,plain,det,1.0,8518
0.25,3,en,plain,noun,0.9890232448931674,8518
0.25,3,en,plain,aux,1.0,4259
0.25,3,en,plain,part,1.0,4259
0.25,3,nl,subj_pp,part,0.0,1912
0.25,3,nl,obj_pp,aux,0.0,2185
0.25,3,nl,obj_pp,det,0.0,8086
0.25,3,nl,obj_pp,noun,0.006137061029662462,5866
0.25,3,nl,obj_pp,prep,0.043100511073253835,5870
0.25,3,nl,obj_pp,part,0.0004633920296570899,2158
0.25,3,en,subj_rc,det,1.0,21660
0.25,3,en,subj_rc,noun,0.9892659279778393,21660
0.25,3,en,subj_rc,rel,1.0,7220
0.25,3,en,subj_rc,verb,1.0,7129
0.25,3,en,subj_rc,aux,1.0,7220
0.25,3,en,subj_rc,part,1.0,7311
0.25,3,en,subj_pp,det,1.0,21165
0.25,3,en,subj_pp,noun,0.9897708480982754,21165
0.25,3,en,subj_pp,prep,0.9155209071580439,7055
0.25,3,en,subj_pp,aux,1.0,7055
0.25,3,en,subj_pp,part,1.0,7055
0.25,3,en,obj_pp,aux,1.0,10031
0.25,3,en,obj_pp,part,1.0,10118
0.25,3,en,obj_pp,det,1.0,18136
0.25,3,en,obj_pp,noun,0.990567081604426,18075
0.25,3,en,obj_pp,prep,0.91147149677057,7122
0.25,3,nl,subj_rc,verb,0.0,6486
0.25,3,nl,subj_rc,rel,0.0,13778
0.25,3,nl,subj_rc,det,0.0,21580
0.25,3,nl,subj_rc,noun,0.011675478348439074,15888
0.25,3,nl,subj_rc,aux,0.0,7267
0.25,3,nl,subj_rc,part,0.0,7331
0.25,3,en,obj_pp,rel,1.0,22
0.25,3,nl,obj_rc,prep,0.0,2
0.5,1,nl,subj_pp+obj_pp,det,0.0,28564
0.5,1,nl,subj_pp+obj_pp,noun,0.010380198851701442,28564
0.5,1,nl,subj_pp+obj_pp,prep,0.08412687298697662,14282
0.5,1,nl,subj_pp+obj_pp,aux,0.0,7141
0.5,1,nl,subj_pp+obj_pp,part,0.0,7141
0.5,1,nl,subj_pp,det,0.0,21114
0.5,1,nl,subj_pp,noun,0.010833071031371315,19062
0.5,1,nl,subj_pp,prep,0.13096547173960854,9094
0.5,1,nl,subj_pp,aux,0.0,7036
0.5,1,nl,subj_pp,part,0.0,6947
0.5,1,nl,obj_pp,det,0.0,21402
0.5,1,nl,obj_pp,noun,0.009583021690351533,21392
0.5,1,nl,obj_pp,aux,0.0,7371
0.5,1,nl,obj_pp,prep,0.08185128133314662,7141
0.5,1,nl,obj_pp,part,0.0,6900
0.5,1,en,subj_pp,det,1.0,20708
0.5,1,en,subj_pp,noun,0.9897141201468032,20708
0.5,1,en,subj_pp,prep,0.921670845981259,7577
0.5,1,en,subj_pp,aux,1.0,7603
0.5,1,en,subj_pp,part,1.0,7097
0.5,1,en,plain,det,1.0,14145
0.5,1,en,plain,noun,0.9906680805938494,14145
0.5,1,en,plain,aux,1.0,7076
0.5,1,en,plain,part,1.0,7076
0.5,1,en,subj_rc,det,1.0,21702
0.5,1,en,subj_rc,noun,0.9892867016864805,21702
0.5,1,en,subj_rc,rel,1.0,7234
0.5,1,en,subj_rc,verb,1.0,7145
0.5,1,en,subj_rc,aux,1.0,7234
0.5,1,en,subj_rc,part,1.0,7323
0.5,1,nl,plain,det,0.0,14318
0.5,1,nl,plain,noun,0.009882665176700656,14318
0.5,1,nl,plain,aux,0.0,7159
0.5,1,nl,plain,part,0.0,7159
0.5,1,en,obj_pp,det,1.0,16337
0.5,1,en,obj_pp,noun,0.991002019954704,16337
0.5,1,en,obj_pp,aux,1.0,10755
0.5,1,en,obj_pp,part,1.0,10755
0.5,1,en,obj_pp,prep,0.9170972980953787,6773
0.5,1,en,subj_pp+obj_pp,det,1.0,28668
0.5,1,en,subj_pp+obj_pp,noun,0.9898318682851961,28668
0.5,1,en,subj_pp+obj_pp,prep,0.9172945444397935,14334
0.5,1,en,subj_pp+obj_pp,aux,1.0,7167
0.5,1,en,subj_pp+obj_pp,part,1.0,7167
0.5,1,nl,subj_rc,det,0.0,21719
0.5,1,nl,subj_rc,noun,0.01086506146125869,21721
0.5,1,nl,subj_rc,rel,0.0,7168
0.5,1,nl,subj_rc,verb,0.0,7242
0.5,1,nl,subj_rc,aux,0.0,7311
0.5,1,nl,subj_rc,part,0.0,7249
0.5,1,en,obj_rc,det,1.0,21411
0.5,1,en,obj_rc,noun,0.9895847928634813,21411
0.5,1,en,obj_rc,aux,1.0,7137
0.5,1,en,obj_rc,part,1.0,7224
0.5,1,en,obj_rc,rel,1.0,7137
0.5,1,en,obj_rc,verb,1.0,7050
0.5,1,nl,obj_rc,det,0.0,21495
0.5,1,nl,obj_rc,noun,0.010514073040241916,21495
0.5,1,nl,obj_rc,aux,0.0,7165
0.5,1,nl,obj_rc,rel,0.0,7165
0.5,1,nl,obj_rc,verb,0.0,7165
0.5,1,nl,obj_rc,part,0.0,7165
0.5,1,nl,subj_pp,verb,0.0,92
0.5,1,en,plain,rel,1.0,14
0.5,1,nl,subj_pp,rel,0.0,6
0.5,2,en,subj_rc,det,1.0,21624
0.5,2,en,subj_rc,noun,0.9893174250832408,21624
0.5,2,en,subj_rc,rel,1.0,7208
0.5,2,en,subj_rc,verb,1.0,7121
0.5,2,en,subj_rc,aux,1.0,7208
0.5,2,en,subj_rc,part,1.0,7295
0.5,2,en,obj_rc,det,1.0,21693
0.5,2,en,obj_rc,noun,0.9894896971373254,21693
0.5,2,en,obj_rc,aux,1.0,7231
0.5,2,en,obj_rc,part,1.0,7313
0.5,2,en,obj_rc,rel,1.0,7231
0.5,2,en,obj_rc,verb,1.0,7149
0.5,2,en,subj_pp,det,1.0,21123
0.5,2,en,subj_pp,noun,0.9895138001230885,21123
0.5,2,en,subj_pp,prep,0.9154239454622923,7041
0.5,2,en,subj_pp,aux,1.0,7041
0.5,2,en,subj_pp,part,1.0,7041
0.5,2,nl,subj_pp+obj_pp,det,0.0,28500
0.5,2,nl,subj_pp+obj_pp,noun,0.010298245614035088,28500
0.5,2,nl,subj_pp+obj_pp,prep,0.08305263157894736,14250
0.5,2,nl,subj_pp+obj_pp,aux,0.0,7125
0.5,2,nl,subj_pp+obj_pp,part,0.0,7125
0.5,2,nl,subj_pp,prep,0.07067700817700817,16632
0.5,2,nl,subj_pp,det,0.0,21023
0.5,2,nl,subj_pp,noun,0.01046631456910988,15526
0.5,2,nl,subj_pp,verb,0.0,4986
0.5,2,nl,subj_pp,aux,0.0,2956
0.5,2,nl,plain,part,6.181998021760633e-05,16176
0.5,2,nl,plain,noun,0.00975609756097561,10660
0.5,2,nl,plain,aux,0.0,7121
0.5,2,nl,plain,det,0.0,7731
0.5,2,nl,subj_pp,part,0.0,2138
0.5,2,en,plain,det,1.0,14352
0.5,2,en,plain,noun,0.9903497770345596,14352
0.5,2,en,plain,aux,1.0,7176
0.5,2,en,plain,part,1.0,7176
0.5,2,nl,subj_rc,aux,0.0,14323
0.5,2,nl,subj_rc,det,0.0,21015
0.5,2,nl,subj_rc,noun,0.01257842664092664,16576
0.5,2,nl,subj_rc,rel,0.0,6583
0.5,2,nl,subj_rc,verb,0.0,4802
0.5,2,nl,subj_rc,part,0.0,7171
0.5,2,nl,obj_rc,aux,6.215426689042202e-05,16089
0.5,2,nl,obj_rc,det,0.0,19079
0.5,2,nl,obj_rc,noun,0.011940612087681211,14279
0.5,2,nl,obj_rc,rel,0.0,2604
0.5,2,nl,obj_rc,verb,0.0,6940
0.5,2,nl,obj_rc,part,0.0,10409
0.5,2,en,subj_pp+obj_pp,det,1.0,28664
0.5,2,en,subj_pp+obj_pp,noun,0.9899176667596986,28664
0.5,2,en,subj_pp+obj_pp,prep,0.9168643594753,14332
0.5,2,en,subj_pp+obj_pp,aux,1.0,7166
0.5,2,en,subj_pp+obj_pp,part,1.0,7166
0.5,2,en,obj_pp,det,1.0,21510
0.5,2,en,obj_pp,noun,0.9901441190144119,21510
0.5,2,en,obj_pp,aux,1.0,7170
0.5,2,en,obj_pp,part,1.0,7170
0.5,2,en,obj_pp,prep,0.9184797768479777,7170
0.5,2,nl,obj_pp,aux,0.00036036036036036037,2775
0.5,2,nl,obj_pp,det,0.0,5047
0.5,2,nl,obj_pp,noun,0.009245942058763099,4867
0.5,2,nl,obj_pp,prep,0.06247230837394772,2257
0.5,2,nl,obj_pp,part,0.0,381
0.5,2,nl,plain,verb,0.0,6
0.5,3,nl,subj_pp,prep,0.08605012197826568,13527
0.5,3,nl,subj_pp,det,0.0,20283
0.5,3,nl,subj_pp,noun,0.009771508338843582,13611
0.5,3,nl,subj_pp,verb,0.0,3650
0.5,3,nl,subj_pp,aux,0.0,6771
0.5,3,nl,subj_pp+obj_pp,det,0.0,28744
0.5,3,nl,subj_pp+obj_pp,noun,0.010176036738101866,28744
0.5,3,nl,subj_pp+obj_pp,prep,0.0827650988032285,14372
0.5,3,nl,subj_pp+obj_pp,aux,0.0,7186
0.5,3,nl,subj_pp+obj_pp,part,0.0,7186
0.5,3,nl,obj_rc,aux,0.0,9504
0.5,3,nl,obj_rc,det,0.0,15456
0.5,3,nl,obj_rc,noun,0.010287907869481765,13025
0.5,3,nl,obj_rc,rel,0.0,7574
0.5,3,nl,obj_rc,verb,0.0021100226073850793,6635
0.5,3,nl,obj_rc,part,0.0,8937
0.5,3,en,subj_pp+obj_pp,det,1.0,28500
0.5,3,en,subj_pp+obj_pp,noun,0.9897368421052631,28500
0.5,3,en,subj_pp+obj_pp,prep,0.9164210526315789,14250
0.5,3,en,subj_pp+obj_pp,aux,1.0,7125
0.5,3,en,subj_pp+obj_pp,part,1.0,7125
0.5,3,en,obj_rc,det,1.0,21603
0.5,3,en,obj_rc,noun,0.9897005045595519,21603
0.5,3,en,obj_rc,aux,1.0,7201
0.5,3,en,obj_rc,part,1.0,7283
0.5,3,en,obj_rc,rel,1.0,7201
0.5,3,en,obj_rc,verb,1.0,7119
0.5,3,en,plain,det,1.0,14424
0.5,3,en,plain,noun,0.9900859678313921,14424
0.5,3,en,plain,aux,1.0,7212
0.5,3,en,plain,part,1.0,7212
0.5,3,nl,obj_pp,aux,8.336807002917882e-05,11995
0.5,3,nl,obj_pp,det,0.0,20585
0.5,3,nl,obj_pp,noun,0.00960030416805285,21041
0.5,3,nl,obj_pp,prep,0.07973994958206183,7537
0.5,3,en,subj_rc,det,1.0,21660
0.5,3,en,subj_rc,noun,0.9892659279778393,21660
0.5,3,en,subj_rc,rel,1.0,7220
0.5,3,en,subj_rc,verb,1.0,7129
0.5,3,en,subj_rc,aux,1.0,7220
0.5,3,en,subj_rc,part,1.0,7311
0.5,3,en,subj_pp,det,1.0,21165
